Tên sản phẩm	Tên cửa hàng	Giá	Thương hiệu	Lượt đánh giá	Điểm đánh giá trung bình	Số lượng đã bán	Link
Cậu Bé Mặc Váy	HỆ THỐNG NHÀ SÁCH ABC	88000	N/A	0	0.0	0	https://tiki.vn/cau-be-mac-vay-p248594245.html?spid=274271403
Set áo váy hồng ngắn tay NGADO , váy nữ , set đồ nữ , set đồ nữ , chân váy dài phối áo cổ tròn	NGADO	1300000	NGADO	0	0.0	1	https://tiki.vn/set-ao-vay-hong-ngan-tay-ngado-vay-nu-set-do-nu-set-do-nu-chan-vay-dai-phoi-ao-co-tron-p275987868.html?spid=275987887
Set váy babydoll kèm khăn - Váy sát nách đi biển siêu xinh 2022	Yume86 Shop	159000	OEM	0	0.0	0	https://tiki.vn/set-vay-babydoll-kem-khan-vay-sat-nach-di-bien-sieu-xinh-2022-p174024761.html?spid=174024767
(Chuyên big size) Quần giả váy G004	Chân váy Big size	115000	OEM	2	4.5	5	https://tiki.vn/chuyen-big-size-quan-gia-vay-g004-p146783334.html?spid=146783360
Váy nữ kiểu Pháp váy dài tay nữ tính ngọt ngào mã 9556	Yeda Official Store	1199000	OEM	0	0.0	1	https://tiki.vn/vay-nu-kieu-phap-vay-dai-tay-nu-tinh-ngot-ngao-ma-9556-p184983955.html?spid=184983957
Váy 2 dây, váy mặc nhà họa tiết xinh mát mẻ V37	Hainguyenshop	118800	ARCTIC HUNTER	0	0.0	0	https://tiki.vn/vay-2-day-vay-mac-nha-hoa-tiet-xinh-mat-me-v37-p109981826.html?spid=109981838
Váy đầm công sở TIFALU LD561 - Váy hoa dáng xòe dễ thương	Tifalu Fashion	455000	Tifalu	0	0.0	0	https://tiki.vn/vay-dam-cong-so-tifalu-ld561-vay-hoa-dang-xoe-de-thuong-p263390918.html?spid=263390920
CHÂN VÁY JEANChân váy bò cạp cao dáng chữ A có quần trong	Loan Store	320000	OEM	0	0.0	0	https://tiki.vn/chan-vay-jean-chan-vay-bo-cap-cao-dang-chu-a-co-quan-trong-p108100041.html?spid=108100086
Chân váy jean ngắn cạp cao_chân váy jean vạt bầu trẻ trung	Loan Store	270000	OEM	0	0.0	0	https://tiki.vn/chan-vay-jean-ngan-cap-cao_chan-vay-jean-vat-bau-tre-trung-p221712600.html?spid=221712610
Váy ngủ, váy mặc nhà thiết kế 2 dây hồng cute Vn03	Hainguyenshop	166800	ARCTIC HUNTER	1	5.0	12	https://tiki.vn/vay-ngu-vay-mac-nha-thiet-ke-2-day-caro-hong-cute-vn03-p109981979.html?spid=109982020
Váy bé gái nhún 3 tầng tay cánh tiên HK514 - Hồng - Haki. đầm bé gái, váy thiết kế cho bé, váy trẻ em vải Thô mềm mát, váy hè cho bé	Haki Fashion.	186000	HAKI	0	0.0	2	https://tiki.vn/vay-be-gai-nhun-3-tang-tay-canh-tien-hk514-hong-haki-dam-be-gai-vay-thiet-ke-cho-be-vay-tre-em-vai-tho-mem-mat-vay-he-cho-be-p101937908.html?spid=101937958
Váy công chúa cho bé ️FREESHIP️ Váy công chúa hồng cam cánh tiên	Đầm bé gái	150000	OEM	17	4.6	34	https://tiki.vn/vay-cong-chua-cho-be-freeship-vay-cong-chua-hong-cam-canh-tien-p69309226.html?spid=69309367
Váy tutu cho bé ️FREESHIP️ Váy tutu hông sen hoa 3D le	Đầm bé gái	160000	OEM	0	0.0	0	https://tiki.vn/vay-tutu-cho-be-freeship-vay-tutu-hong-sen-hoa-3d-le-p88036546.html?spid=88036555
Váy nữ kiểu Pháp váy dài tay nữ tính ngọt ngào mã G553	MuLath Official Store	459000	"	OEM"	0	0.0	0	https://tiki.vn/vay-nu-kieu-phap-vay-dai-tay-nu-tinh-ngot-ngao-ma-g553-p168303256.html?spid=168303260
Chân váy nữ,chân váy len đuôi cá phối cúc mẫu mới Cv10	Haint Boutique Official	149000	Haint Boutique	0	0.0	0	https://tiki.vn/chan-vay-nu-chan-vay-len-duoi-ca-phoi-cuc-mau-moi-cv10-p129406555.html?spid=129406556
Váy Noel nhung 2 tầng váy Noel hoá trang kèm bờm hoặc mũ	MPPshop	165000	OEM	1	5.0	2	https://tiki.vn/vay-noel-nhung-2-tang-vay-noel-hoa-trang-kem-bom-hoac-mu-p44019117.html?spid=44019119
Quần Mặc Trong Váy - Quần Bảo Hộ Khi Mặc Váy - Quần Jobelli 1279	Sanny House	108675	OEM	0	0.0	3	https://tiki.vn/quan-mac-trong-vay-quan-bao-ho-khi-mac-vay-quan-jobelli-1279-p271876747.html?spid=271876757
Belt váy đai váy thắt lưng dạng xích chuỗi ngọc trai ấn tượng	MUANHANH	185000	ROSAVAN	0	0.0	0	https://tiki.vn/belt-vay-dai-vay-that-lung-dang-xich-chuoi-ngoc-trai-an-tuong-p192156383.html?spid=192156385
Đầm bé gái nhún 3 tầng tay cánh tiên HK514 - Trắng Haki, váy bé gái, váy mùa hè cho bé gái, váy hè, váy thiết kế cho bé 10-27kg	Haki Fashion.	195000	HAKI	1	5.0	3	https://tiki.vn/dam-be-gai-nhun-3-tang-tay-canh-tien-hk514-trang-haki-vay-be-gai-vay-mua-he-cho-be-gai-vay-he-vay-thiet-ke-cho-be-10-27kg-p101938471.html?spid=101938473
Quần Mặc Trong Váy - Quần Bảo Hộ Khi Mặc Váy - Quần Jobelli 1258	Sanny House	59000	OEM	0	0.0	0	https://tiki.vn/quan-mac-trong-vay-quan-bao-ho-khi-mac-vay-quan-jobelli-1258-p271875959.html?spid=271875979
Trang phục váy múa Ấn độ nổi bật cho bé (Váy - Áo yếm)	Trang phục biểu diễn Dũng Trum	250000	OEM	1	5.0	1	https://tiki.vn/trang-phuc-vay-mua-an-do-noi-bat-cho-be-vay-ao-yem-p101774991.html?spid=101775033
váy suông nữ,váy cộc tay cổ đính nơ dáng dài đuôi cá	Thời trang Jellystore	98000	OEM	19	4.3	67	https://tiki.vn/vay-suong-nu-vay-coc-tay-co-dinh-no-dang-dai-duoi-ca-p113334161.html?spid=113334165
Váy ngủ cô dâu trắng voan sexy - váy ngủ sexy gợi cảmK4	Vânshop1991	147000	OEM	1	5.0	3	https://tiki.vn/vay-ngu-co-dau-trang-voan-sexy-vay-ngu-sexy-goi-camk4-p103360022.html?spid=103360064
Chân váy xếp li công sở cạp cao_Chân váy xếp li dài	Loan Store	308000	OEM	0	0.0	0	https://tiki.vn/chan-vay-xep-li-cong-so-cap-cao_chan-vay-xep-li-dai-p108099989.html?spid=108100031
 Quần Mặc Váy FreeShipXtra  Quần Lót Đùi Nữ, Quần Váy Cotton Ren - SU	Shop đồ chơi Happy Toy 888	35200	OEM	0	0.0	0	https://tiki.vn/quan-mac-vay-freeshipxtra-quan-lot-dui-nu-quan-vay-cotton-ren-su-p89045938.html?spid=97076720
váy công chúa  bé  gái - FRERSHIP- váy đầm công chúa trắng voan 033	Rubi kids	224200	OEM	0	0.0	8	https://tiki.vn/vay-dam-cong-chua-cho-be-frership-vay-dam-cong-chua-trang-voan-p191928659.html?spid=191928663
Váy tutu công chúa ️FREESHIP️ Váy tutu hồng cam cánh tiên hoa nhí	Đầm bé gái	150000	OEM	0	0.0	0	https://tiki.vn/vay-tutu-cong-chua-freeship-vay-tutu-hong-cam-canh-tien-hoa-nhi-p88034750.html?spid=275085711
Váy đầm bé gái ️FREESHIP️ Váy công chúa hồng noen cho bé gái	Đầm bé gái	150000	OEM	0	0.0	0	https://tiki.vn/vay-dam-be-gai-freeship-vay-cong-chua-hong-noen-cho-be-gai-p88035634.html?spid=275085661
váy đầm công chúa cho bé - FRERSHIP- váy đầm công chúa trắng voan	Rubi kids	216000	OEM	0	0.0	1	https://tiki.vn/vay-dam-cong-chua-cho-be-frership-vay-dam-cong-chua-trang-voan-p178511607.html?spid=272834133
[Rose Sleepwear] Sét Áo Choàng Ngủ Lụa Cao Cấp Và Váy ngủ lụa cao cấp, váy ngủ nữ, váy ngủ 2 dây, váy ngủ gợi cảm, váy ngủ sexy, đầm ngủ lụa mặc nhà 2 dây trơn tặng kèm chip ren	RoseSleepwear	700000	OEM	0	0.0	1	https://tiki.vn/rose-sleepwear-set-ao-choang-ngu-lua-cao-cap-va-vay-ngu-lua-cao-cap-vay-ngu-nu-vay-ngu-2-day-vay-ngu-goi-cam-vay-ngu-sexy-dam-ngu-lua-mac-nha-2-day-tron-tang-kem-chip-ren-p127119554.html?spid=127119556
Váy Cánh Tiên ️FREESHIP️ Váy cánh tiên trắng hoa tú cầu cho bé gái	Đầm bé gái	160000	OEM	0	0.0	0	https://tiki.vn/vay-canh-tien-freeship-vay-canh-tien-trang-hoa-tu-cau-cho-be-gai-p88036498.html?spid=88036517
Váy tutu cho bé ️FREESHIP️ Váy tutu đỏ phối trắng tú cầu 7 bông	Đầm bé gái	170000	OEM	0	0.0	0	https://tiki.vn/vay-tutu-cho-be-freeship-vay-tutu-do-phoi-trang-tu-cau-7-bong-p88030903.html?spid=88030951
Váy tutu cho bé ️️ Váy tutu hồng tú cầu 2 quai cho bé	Đầm bé gái	150000	OEM	0	0.0	0	https://tiki.vn/vay-tutu-cho-be-vay-tutu-hong-tu-cau-2-quai-cho-be-p88034845.html?spid=88034888
Bộ Váy Bơi Bé Gái Kiểu Áo Váy Bơi, Nhiều Màu Sắc Mã 31626	MuLath Official Store	329000	OEM	0	0.0	1	https://tiki.vn/bo-vay-boi-be-gai-kieu-ao-vay-boi-nhieu-mau-sac-ma-31626-p178951625.html?spid=178952542
[Rose Sleepwear] Sét Áo Choàng Ngủ Lụa Cao Cấp Và Váy ngủ lụa cao cấp, váy ngủ nữ, váy ngủ 2 dây, váy ngủ gợi cảm, váy ngủ sexy, đầm ngủ lụa mặc nhà 2 dây trơn tặng kèm chip ren HO	RoseSleepwear	730000	OEM	0	0.0	1	https://tiki.vn/rose-sleepwear-set-ao-choang-ngu-lua-cao-cap-va-vay-ngu-lua-cao-cap-vay-ngu-nu-vay-ngu-2-day-vay-ngu-goi-cam-vay-ngu-sexy-dam-ngu-lua-mac-nha-2-day-tron-tang-kem-chip-ren-ho-p127119771.html?spid=127119778
Váy ngủ Sexy gợi cảm - Váy ngủ voan thun sexy kèm quần lọt khe - Váy ngủ sexy E10 - Đồ ngủ xuyên thấu	Vânshop1991	126000	OEM	1	4.0	9	https://tiki.vn/vay-ngu-sexy-goi-cam-vay-ngu-voan-thun-sexy-kem-quan-lot-khe-vay-ngu-sexy-e10-do-ngu-xuyen-thau-p103358089.html?spid=103358156
Bộ Cosplay váy ngủ sexy g43 – Bộ cosplay váy ngủ quyến rũ – Cosplay sexy quyến rũ – Váy ngủ sexy – Đầm ngủ sexy	Vânshop1991	168350	OEM	1	5.0	3	https://tiki.vn/bo-cosplay-vay-ngu-sexy-g43-bo-cosplay-vay-ngu-quyen-ru-cosplay-sexy-quyen-ru-vay-ngu-sexy-dam-ngu-sexy-p103358681.html?spid=103358897
Váy chống nắng freeSize JEAN trơn xẻ tà	Shop váy chống nắng An Nhiên	116100	OEM	23	5.0	85	https://tiki.vn/vay-chong-nang-freesize-jean-tron-xe-ta-p114617548.html?spid=273879971
Bộ Váy Thể Thao Nữ Gồm Áo Thun Và Váy 2 Lớp Sành Điệu	ZoZo Sport	224660	OEM	0	0.0	0	https://tiki.vn/bo-vay-the-thao-nu-gom-ao-thun-va-vay-2-lop-sanh-dieu-p276303219.html?spid=276306418
váy đầm công chúa đỏ đuôi tôm từ 8-40 kí ( váy bé gái )	Rubi kids	269000	OEM	1	2.0	5	https://tiki.vn/vay-dam-cong-chua-do-duoi-tom-tu-8-40-ki-vay-be-gai-p167345520.html?spid=167345536
Quần Mặc Trong Váy Kiêm Gen Bụng Quần Lót Mặc Trong Váy QV1168	Shop đồ chơi Happy Toy 888	32400	OEM	0	0.0	0	https://tiki.vn/quan-mac-trong-vay-kiem-gen-bung-quan-lot-mac-trong-vay-qv1168-p78879772.html?spid=94998516
Bộ váy choàng Cloudy trắng	Dreamii Sleepwear Official	595000	DREAMII	0	0.0	0	https://tiki.vn/bo-vay-choang-cloudy-trang-p131023866.html?spid=131023883
VÁY THỂ THAO GOLF NỮ	Golfmax	1450000	PGM	0	0.0	0	https://tiki.vn/vay-the-thao-golf-nu-p158126571.html?spid=158126583
Váy 2 dây cúp ngực đuôi váy xếp ly siêu tôn dáng màu đen	Hoàng Hải Store	291000	OEM	0	0.0	0	https://tiki.vn/vay-2-day-cup-nguc-duoi-vay-xep-ly-sieu-ton-dang-mau-den-p183524056.html?spid=183524058
HÀNG HOT MỚI VỀ Chân váy xếp li đẹp_chân váy xòe xếp li	Loan Store	217250	OEM	0	0.0	0	https://tiki.vn/hang-hot-moi-ve-chan-vay-xep-li-dep_chan-vay-xoe-xep-li-p108098812.html?spid=108098972
Váy hoa kèm quần chip	Haki Fashion.	99000	HAKI	0	0.0	0	https://tiki.vn/vay-hoa-kem-quan-chip-p37124149.html?spid=37124160
Cô Gái Mặc Váy Tím	Nhà sách Fahasa	80500	N/A	0	0.0	0	https://tiki.vn/co-gai-mac-vay-tim-p192948984.html?spid=192948985
 Váy tutu cho bé ️️ Váy tutu đỏ cho bé gái - đỏ hướng dương	Đầm bé gái	170000	OEM	0	0.0	0	https://tiki.vn/vay-tutu-cho-be-vay-tutu-do-cho-be-gai-do-huong-duong-p88036817.html?spid=88036854
 Váy công chúa cho bé ️️ Váy công chúa vàng chiffon cho bé gái	Đầm bé gái	150000	OEM	0	0.0	0	https://tiki.vn/vay-cong-chua-cho-be-vay-cong-chua-vang-chiffon-cho-be-gai-p88033278.html?spid=88033281
Cô Gái Mặc Váy Tím	info book	86000	N/A	0	0.0	0	https://tiki.vn/co-gai-mac-vay-tim-p191658461.html?spid=274379134
Váy nữ kiểu Pháp váy dài tay nữ tính ngọt ngào mã T253	MuLath Official Store	459000	"	OEM"	1	4.0	1	https://tiki.vn/vay-nu-kieu-phap-vay-dai-tay-nu-tinh-ngot-ngao-ma-t253-p168310203.html?spid=168310205
Váy mặc nhà cotton 8816	tiny garden	250000	OEM	0	0.0	2	https://tiki.vn/vay-mac-nha-cotton-8816-p276099380.html?spid=276099382
Váy mặc nhà cotton 8822	tiny garden	250000	OEM	0	0.0	0	https://tiki.vn/vay-mac-nha-cotton-8822-p276099401.html?spid=276099407
Chân váy nữ,chân váy chữ a lưng cao chất liệu kaki năng động	CỬA HÀNG LINH LINH	89000	"	OEM"	18	4.8	43	https://tiki.vn/chan-vay-nu-chan-va-y-chu-a-lung-cao-chat-lieu-kaki-nang-dong-p119263254.html?spid=119263262
Chân váy xòe cam hồng	LAAS Official Store	830000	LAAS	0	0.0	0	https://tiki.vn/chan-vay-xoe-cam-hong-p177971272.html?spid=177971278
Đầm  - Váy trắng tiểu thư	Yume86 Shop	199000	OEM	0	0.0	0	https://tiki.vn/dam-vay-trang-tieu-thu-p124238580.html?spid=124238581
Chân váy công sở nữ	ShopDucThang	174600	OEM	0	0.0	0	https://tiki.vn/chan-vay-cong-so-nu-p94998549.html?spid=94998555
Chân váy nơ xanh ngọc	LAAS Official Store	841000	LAAS	0	0.0	0	https://tiki.vn/chan-vay-no-xanh-ngoc-p177971300.html?spid=177971304
Váy cổ sen hai lớp	Haki Fashion.	240000	HAKI	1	5.0	1	https://tiki.vn/vay-co-sen-hai-lop-p37125711.html?spid=37125713
Quần mặc váy thông hơi	Shop đồ chơi Happy Toy 888	38800	OEM	0	0.0	0	https://tiki.vn/qua-n-ma-c-va-y-thong-hoi-p89052523.html?spid=143146567
Váy Halloween cho bé gái	Đầm bé gái	150000	OEM	0	0.0	0	https://tiki.vn/vay-halloween-cho-be-gai-p276353389.html?spid=276353391
Váy hoa kèm quần chip	Haki Fashion.	99000	HAKI	0	0.0	2	https://tiki.vn/vay-hoa-kem-quan-chip-p37124309.html?spid=37124315
QUẦN MẶC TRONG VÁY COTTON	GiaĐình Shop	62000	OEM	0	0.0	0	https://tiki.vn/quan-mac-trong-vay-cotton-p170481032.html?spid=275702612
Váy phù dâu cho bé	Đầm bé gái	270000	OEM	0	0.0	0	https://tiki.vn/vay-phu-dau-cho-be-p88030138.html?spid=88030245
Váy chống nắng kẻ caro	haopo	75000	OEM	0	0.0	1	https://tiki.vn/vay-chong-nang-ke-caro-p117582629.html?spid=183082129
Tùng xoè cho váy ngắn	Phụ kiện cưới Giang	125000	OEM	0	0.0	0	https://tiki.vn/tung-xoe-cho-vay-ngan-p191647399.html?spid=191647401
(BIG SIZE) Quần giả váy Đan dây G006	Chân váy Big size	160000	OEM	0	0.0	0	https://tiki.vn/big-size-quan-gia-vay-dan-day-g006-p146785085.html?spid=146785087
Chân váy xếp ly dài siêu hót dáng dài qua gối - Chân váy xòe	Yume86 Shop	129000	OEM	0	0.0	1	https://tiki.vn/chan-vay-xep-ly-dai-sieu-hot-dang-dai-qua-goi-chan-vay-xoe-p124238965.html?spid=124238985
QUần mặc váy - quần đùi mặc váy siêu mềm mịn co dãn gen bụng	Yume86 Shop	24000	OEM	1	5.0	10	https://tiki.vn/quan-mac-vay-quan-dui-mac-vay-sieu-mem-min-co-dan-gen-bung-p124239561.html?spid=124239569
 Váy cho bé gái ️️ Váy tu tu đỏ 2 bông hoa hồng nơ	Đầm bé gái	150000	OEM	0	0.0	0	https://tiki.vn/vay-cho-be-gai-vay-tu-tu-do-2-bong-hoa-hong-no-p88036364.html?spid=88036377
Váy công chúa cho bé ️FREESHIP️ Váy trắng đính hoa tú cầu gắn đá	Đầm bé gái	150000	OEM	0	0.0	0	https://tiki.vn/vay-cong-chua-cho-be-freeship-vay-trang-dinh-hoa-tu-cau-gan-da-p88036194.html?spid=88036226
Váy tutu cho bé ️FREESHIP️ Váy tu tu vàng hướng dương cho bé gái	Đầm bé gái	150000	OEM	0	0.0	0	https://tiki.vn/vay-tutu-cho-be-freeship-vay-tu-tu-vang-huong-duong-cho-be-gai-p88034797.html?spid=88035009
Váy ngủ quảng châu cao cấp – Váy ngủ sexy ren quảng châu mặc nhà	Vânshop1991	119900	OEM	0	0.0	2	https://tiki.vn/vay-ngu-quang-chau-cao-cap-vay-ngu-sexy-ren-quang-chau-mac-nha-p103358423.html?spid=103358588
Váy công chúa ️FREESHIP️ Váy công chúa tím huế 2 bông cho bé gái	Đầm bé gái	150000	OEM	0	0.0	0	https://tiki.vn/vay-cong-chua-freeship-vay-cong-chua-tim-hue-2-bong-cho-be-gai-p88034828.html?spid=88034874
Váy Bơi Nữ Big Size - Chat Shop gửi Màu - 3XL	SEAGYMSHOP43	209000	OEM	0	0.0	0	https://tiki.vn/vay-boi-nu-big-size-p177700991.html?spid=177700995
Váy mặc nhà cotton 8819	tiny garden	250000	OEM	0	0.0	0	https://tiki.vn/vay-mac-nha-cotton-8819-p276099387.html?spid=276099389
Váy Bơi Liền Thân Nữ	SEAGYMSHOP43	425000	OEM	0	0.0	0	https://tiki.vn/vay-boi-lien-than-nu-p172290313.html?spid=172290317
Váy hoa phối tay trắng	Haki Fashion.	185000	OEM	0	0.0	1	https://tiki.vn/vay-hoa-phoi-tay-trang-p37125250.html?spid=37125252
Chân váy bầu CV01	Shop Bầu Coca	280000	OEM	2	5.0	10	https://tiki.vn/chan-vay-bau-cv01-p80900176.html?spid=80900184
CÔ GÁI MẶC VÁY TÍM	info book	86000	N/A	0	0.0	0	https://tiki.vn/co-gai-mac-vay-tim-p191576039.html?spid=195662495
Sách - Cậu Bé Mặc Váy	Nhã Nam HCM	83300	N/A	0	0.0	0	https://tiki.vn/sach-cau-be-mac-vay-p252826679.html?spid=252826680
Váy ngủ jumpsuit xuyên thấu	Haphuongshop	65000	OEM	0	0.0	1	https://tiki.vn/vay-ngu-jumpsuit-xuyen-thau-p182733000.html?spid=182733001
Combo quần mặc trong váy	GiaĐình Shop	69000	Morie Fashion	7	4.5	44	https://tiki.vn/combo-quan-mac-trong-vay-p5925325.html?spid=14979088
Chân váy A ngắn sọc	LAAS Official Store	735000	LAAS	0	0.0	0	https://tiki.vn/chan-vay-a-ngan-soc-p177971979.html?spid=177971983
CHÂN VÁY VIVI BA NÚT	THỜI TRANG BOBOSHOP	131000	OEM	0	0.0	0	https://tiki.vn/chan-vay-vivi-ba-nut-p135298867.html?spid=135298869
Agatha Dress – Váy lệch vai	EMWEAR VIETNAM	990000	EMWEAR	0	0.0	1	https://tiki.vn/agatha-dress-vay-lech-vai-p23038241.html?spid=23038245
Váy xinh cho bé gái	GiaĐình Shop	99000	OEM	0	0.0	0	https://tiki.vn/vay-xinh-cho-be-gai-p274167044.html?spid=274167048
Váy hoa phối tay trắng	Haki Fashion.	185000	HAKI	0	0.0	0	https://tiki.vn/vay-hoa-phoi-tay-trang-p37125427.html?spid=37125430
Cô Gái Mặc Váy Tím	Nhà Sách Vĩnh Thụy	86000	N/A	0	0.0	0	https://tiki.vn/co-gai-mac-vay-tim-p209378559.html?spid=275116205
Váy ngủ lụa cao cấp Q06 - Váy ngủ lụa phối ren xẻ tà - Đầm ngủ sexy hai dây gợi cảm- Váy ngủ nữ	Đồ ngủ sexy quyến rũ	139000	"	OEM"	1	4.0	10	https://tiki.vn/vay-ngu-lua-cao-cap-bt0037-vay-ngu-lua-phoi-ren-xe-ta-dam-ngu-sexy-hai-day-goi-cam-vay-ngu-nu-p170132526.html?spid=170132532
Váy mặc nhà cotton 8830	tiny garden	250000	OEM	0	0.0	0	https://tiki.vn/vay-mac-nha-cotton-8830-p276099408.html?spid=276099410
Váy ngủ sexy ren - Trắng	Haphuongshop	35000	OEM	0	0.0	0	https://tiki.vn/vay-ngu-sexy-ren-trang-p107154562.html?spid=107154567
OLV - Chân váy Giana Skirt	OLV Boutique	420000	OLV 	0	0.0	0	https://tiki.vn/olv-chan-vay-giana-skirt-p260113577.html?spid=260113579
Chân Váy Cotton Isla Bonita	El amor	799000	Isla Bonita	0	0.0	0	https://tiki.vn/chan-vay-cotton-isla-bonita-p275353585.html?spid=275353588
Cô Gái Mặc Váy Tím	Tiki Trading	61750	N/A	47	4.8	423	https://tiki.vn/co-gai-mac-vay-tim-p191045565.html?spid=191045566
Set Vest và chân váy	Xưởng Quần Áo Đẹp	207000	VONESA	0	0.0	0	https://tiki.vn/set-vest-va-chan-vay-p76545925.html?spid=76545927
VÁY THỂ THAO GOLF NỮ	Golfmax	1850000	PGM	0	0.0	0	https://tiki.vn/vay-the-thao-golf-nu-p158107587.html?spid=158107599
VÁY THỂ THAO GOLF NỮ	Golfmax	2160000	PGM	1	3.0	1	https://tiki.vn/vay-the-thao-golf-nu-p158130007.html?spid=158130023
Váy công chúa bé gái	xinhhoang91	234000	OEM	0	0.0	0	https://tiki.vn/vay-cong-chua-be-gai-p85266623.html?spid=85266687
Cô Gái Mặc Váy Tím	info book	86000	N/A	0	0.0	0	https://tiki.vn/co-gai-mac-vay-tim-p201072820.html?spid=274369124
Cô Gái Mặc Váy Tím	HỆ THỐNG NHÀ SÁCH ABC	86000	N/A	0	0.0	0	https://tiki.vn/co-gai-mac-vay-tim-p192458999.html?spid=195902515
Váy mặc nhà cotton 8841	tiny garden	250000	OEM	0	0.0	0	https://tiki.vn/vay-mac-nha-cotton-8841-p276099476.html?spid=276099478
Váy mặc nhà cotton 8831	tiny garden	250000	OEM	0	0.0	0	https://tiki.vn/vay-mac-nha-cotton-8831-p276099415.html?spid=276099421
Chân váy xanh rêu NGADO	NGADO	590000	NGADO	0	0.0	0	https://tiki.vn/chan-vay-xanh-reu-ngado-p274053677.html?spid=274055665
Quần Váy BIGSIZE Jean 16366	Bigsize Linstyle	290000	OEM	0	0.0	0	https://tiki.vn/quan-vay-bigsize-jean-16366-p193725692.html?spid=193725703
Váy cổ sen hai lớp	Haki Fashion.	250000	HAKI	1	5.0	1	https://tiki.vn/vay-co-sen-hai-lop-p37124369.html?spid=37124379
Váy dài tay hai túi	Haki Fashion.	240000	HAKI	0	0.0	0	https://tiki.vn/vay-dai-tay-hai-tui-p37124753.html?spid=37124755
Váy bé gái thô kẻ	Haki Fashion.	179000	HAKI	0	0.0	1	https://tiki.vn/vay-be-gai-tho-ke-p68470853.html?spid=68470855
Váy ngủ lụa hai dây kèm mút ngực sexy Q126 - Đầm ngủ - Váy ngủ	Đồ ngủ sexy quyến rũ	149000	OEM	0	0.0	0	https://tiki.vn/vay-ngu-lua-hai-day-kem-mut-nguc-sexy-q126-dam-ngu-vay-ngu-p207841042.html?spid=207841043
Váy ngủ xuyên thấu nữ hoàng trễ vai sexy Q134 - Đầm ngủ - Váy ngủ	Đồ ngủ sexy quyến rũ	139000	OEM	0	0.0	0	https://tiki.vn/vay-ngu-xuyen-thau-nu-hoang-tre-vai-sexy-q134-dam-ngu-vay-ngu-p207841450.html?spid=207841451
Váy ngủ 2 dây, váy mặc nhà mùa hè dễ thương, mát mẻ AH37	Hai Fashion	149000	ARCTIC HUNTER	0	0.0	0	https://tiki.vn/vay-ngu-2-day-vay-mac-nha-mua-he-de-thuong-mat-me-ah37-p179720048.html?spid=179720056
03120 Váy ôm BIG SIZE2 túi trước -VBC - chân váy Công sở Vay.QC	Bigsize Linstyle	200000	OEM	0	0.0	0	https://tiki.vn/03120-vay-om-big-size2-tui-truoc-vbc-chan-vay-cong-so-vay-qc-p139804404.html?spid=139804427
Chân váy công sở Titishop hai túi xéo màu xanh ( chân váy bộ ) CV51	TitiShop	290000	Titishop	0	0.0	0	https://tiki.vn/chan-vay-cong-so-titishop-hai-tui-xeo-mau-xanh-chan-vay-bo-cv51-p14874282.html?spid=14874284
 Váy công chúa ️️ Váy công chúa cho bé đuôi cá cho bé dự tiệc	Đầm bé gái	150000	OEM	0	0.0	0	https://tiki.vn/vay-cong-chua-vay-cong-chua-cho-be-duoi-ca-cho-be-du-tiec-p88034416.html?spid=275090932
Bộ Cosplay váy ngủ cô dâu – Bộ cosplay váy ngủ quyến rũ – Cosplay sexy quyến rũ – Váy ngủ sexy – Đầm ngủ sexy G17	Vânshop1991	223600	OEM	0	0.0	1	https://tiki.vn/bo-cosplay-vay-ngu-co-dau-bo-cosplay-vay-ngu-quyen-ru-cosplay-sexy-quyen-ru-vay-ngu-sexy-dam-ngu-sexy-g17-p85902404.html?spid=85902411
Váy ngủ lụa cao cấp Q119 - Váy ngủ sexy, váy ngủ, đầm ngủ nữ hai dây vải lụa satin mềm mát cao cấp	Đồ ngủ sexy quyến rũ	119000	OEM	0	0.0	2	https://tiki.vn/vay-ngu-lua-cao-cap-bt0074-va-y-ngu-sexy-va-y-ngu-da-m-ngu-nu-hai-day-vai-lua-satin-mem-mat-cao-cap-p173878693.html?spid=173878695
Váy mặc nhà cotton 8820	tiny garden	250000	OEM	0	0.0	0	https://tiki.vn/vay-mac-nha-cotton-8820-p276099394.html?spid=276099396
CHÂN VÁY 6 NÚT HANA	THỜI TRANG BOBOSHOP	133000	OEM	5	4.6	15	https://tiki.vn/chan-vay-6-nut-hana-p52723554.html?spid=52723564
Đầm sọc váy đen bèo	SHOP DUYÊN MẨN	289000	OEM	0	0.0	1	https://tiki.vn/dam-soc-vay-den-beo-p44657692.html?spid=44657696
OLV - Chân váy Dymia Skirt	OLV Boutique	420000	OLV 	0	0.0	0	https://tiki.vn/olv-chan-vay-dymia-skirt-p273643172.html?spid=273643174
Combo 2 quần mặc váy	Shop đồ chơi Happy Toy 888	80600	OEM	0	0.0	0	https://tiki.vn/combo-2-quan-mac-vay-p69918810.html?spid=102154445
